country,year,pop,continent,lifeExp,gdpPercap,mortality,fertility
Peru,2002,26769436.000,Americas,69.906,5909.020,25.700,2.820
Peru,2007,28674757.000,Americas,71.421,7408.906,19.000,2.614
Philippines,1952,22438691.000,Asia,47.752,1272.881,93.900,7.432
Philippines,1957,26072194.000,Asia,51.334,1547.945,75.300,7.296
Philippines,1962,30325264.000,Asia,54.757,1649.552,64.200,7.020
Philippines,1967,35356600.000,Asia,56.393,1814.127,58.000,6.589
Philippines,1972,40850141.000,Asia,58.065,1989.374,54.700,6.041
Philippines,1977,46850962.000,Asia,60.060,2373.204,54.200,5.506
Philippines,1982,53456774.000,Asia,62.082,2603.274,52.300,4.978
Philippines,1987,60017788.000,Asia,64.151,2189.635,46.700,4.554
Philippines,1992,67185766.000,Asia,66.458,2279.324,37.300,4.177
Philippines,1997,75012988.000,Asia,68.564,2536.535,31.800,3.923
Philippines,2002,82995088.000,Asia,70.303,2650.921,28.900,3.709
Philippines,2007,91077287.000,Asia,71.688,3190.481,26.400,3.326
Poland,1952,25730551.000,Europe,61.310,4029.330,95.000,3.648
Poland,1957,28235346.000,Europe,65.770,4734.253,77.000,3.329
Poland,1962,30329617.000,Europe,67.640,5338.752,49.600,2.720
Poland,1967,31785378.000,Europe,69.610,6557.153,35.700,2.295
Poland,1972,33039545.000,Europe,70.850,8006.507,28.800,2.231
Poland,1977,34621254.000,Europe,70.670,9508.141,23.300,2.266
Poland,1982,36227381.000,Europe,71.320,8451.531,20.000,2.321
Poland,1987,37740710.000,Europe,70.980,9082.351,16.600,2.186
Poland,1992,38370697.000,Europe,70.990,7738.881,14.300,1.913
Poland,1997,38654957.000,Europe,72.750,10159.584,10.400,1.519
Poland,2002,38625976.000,Europe,74.670,12002.239,7.300,1.278
Poland,2007,38518241.000,Europe,75.563,15389.925,6.000,1.313
Portugal,1952,8526050.000,Europe,59.820,3068.320,94.000,3.097
Portugal,1957,8817650.000,Europe,61.510,3774.572,87.000,3.122
Portugal,1962,9019800.000,Europe,64.390,4727.955,78.700,3.185
Portugal,1967,9103000.000,Europe,66.600,6361.518,61.700,3.132
Portugal,1972,8970450.000,Europe,69.260,9022.247,47.600,2.882
Portugal,1977,9662600.000,Europe,70.410,10172.486,29.500,2.571
Portugal,1982,9859650.000,Europe,72.770,11753.843,19.900,2.068
Portugal,1987,9915289.000,Europe,74.060,13039.309,14.500,1.650
Portugal,1992,9927680.000,Europe,74.860,16207.267,9.700,1.502
Portugal,1997,10156415.000,Europe,75.970,17641.032,6.600,1.477
Portugal,2002,10433867.000,Europe,77.290,19970.908,4.700,1.452
Portugal,2007,10642836.000,Europe,78.098,20509.648,3.300,1.374
Puerto Rico,1952,2227000.000,Americas,64.280,3081.960,66.000,4.979
Puerto Rico,1957,2260000.000,Americas,68.540,3907.156,50.000,4.866
Puerto Rico,1962,2448046.000,Americas,69.620,5108.345,,4.411
Puerto Rico,1967,2648961.000,Americas,71.100,6929.278,,3.530
Puerto Rico,1972,2847132.000,Americas,72.160,9123.042,,3.006
Puerto Rico,1977,3080828.000,Americas,73.440,9770.525,,2.769
Puerto Rico,1982,3279001.000,Americas,73.750,10330.989,,2.490
Puerto Rico,1987,3444468.000,Americas,74.630,12281.342,,2.279
Puerto Rico,1992,3585176.000,Americas,73.911,14641.587,,2.180
Puerto Rico,1997,3759430.000,Americas,74.917,16999.433,,2.009
Puerto Rico,2002,3859606.000,Americas,77.778,18855.606,,1.833
Puerto Rico,2007,3942491.000,Americas,78.746,19328.709,,1.709
Romania,1952,16630000.000,Europe,61.050,3144.613,105.000,3.342
Romania,1957,17829327.000,Europe,64.100,3943.370,81.000,2.726
Romania,1962,18680721.000,Europe,66.800,4734.998,,2.018
Romania,1967,19284814.000,Europe,66.800,6470.867,,3.646
Romania,1972,20662648.000,Europe,69.210,8011.414,50.100,2.531
Romania,1977,21658597.000,Europe,69.460,9356.397,39.300,2.584
Romania,1982,22356726.000,Europe,69.660,9605.314,32.500,2.159
Romania,1987,22686371.000,Europe,69.530,9696.273,32.600,2.407
Romania,1992,22797027.000,Europe,69.360,6598.410,29.100,1.487
Romania,1997,22562458.000,Europe,69.720,7346.548,26.000,1.298
Romania,2002,22404337.000,Europe,71.322,7885.360,21.600,1.274
Romania,2007,22276056.000,Europe,72.476,10808.476,15.300,1.325
Rwanda,1952,2534927.000,Africa,40.000,493.324,,7.983
Rwanda,1957,2822082.000,Africa,41.500,540.289,140.500,8.141
Rwanda,1962,3051242.000,Africa,43.000,597.473,123.400,8.197
Rwanda,1967,3451079.000,Africa,44.100,510.964,124.000,8.201
Rwanda,1972,3992121.000,Africa,44.600,590.581,134.100,8.278
Rwanda,1977,4657072.000,Africa,45.000,670.081,148.000,8.423
Rwanda,1982,5507565.000,Africa,46.218,881.571,111.800,8.423
Rwanda,1987,6349365.000,Africa,44.020,847.991,93.100,8.004
Rwanda,1992,7290203.000,Africa,23.599,737.069,101.300,6.766
Rwanda,1997,7212583.000,Africa,36.087,589.945,121.700,6.160
Rwanda,2002,7852401.000,Africa,43.413,785.654,94.100,5.674
Rwanda,2007,8860588.000,Africa,46.242,863.088,56.800,5.167
Sao Tome and Principe,1952,60011.000,Africa,46.471,879.584,,6.202
Sao Tome and Principe,1957,61325.000,Africa,48.945,860.737,,6.195
Sao Tome and Principe,1962,65345.000,Africa,51.893,1071.551,,6.284
Sao Tome and Principe,1967,70787.000,Africa,54.425,1384.841,59.500,6.394
Sao Tome and Principe,1972,76595.000,Africa,56.480,1532.985,57.500,6.510
Sao Tome and Principe,1977,86796.000,Africa,58.550,1737.562,59.400,6.513
Sao Tome and Principe,1982,98593.000,Africa,60.351,1890.218,62.100,6.271
Sao Tome and Principe,1987,110812.000,Africa,61.728,1516.525,68.400,5.730
Sao Tome and Principe,1992,125911.000,Africa,62.742,1428.778,70.700,5.203
Sao Tome and Principe,1997,145608.000,Africa,63.306,1339.076,64.800,4.826
Sao Tome and Principe,2002,170372.000,Africa,64.337,1353.092,54.000,4.625
Sao Tome and Principe,2007,199579.000,Africa,65.528,1598.435,43.900,4.462
Saudi Arabia,1952,4005677.000,Asia,39.875,6459.555,,7.176
Saudi Arabia,1957,4419650.000,Asia,42.868,8157.591,,7.174
Saudi Arabia,1962,4943029.000,Asia,45.914,11626.420,,7.243
Saudi Arabia,1967,5618198.000,Asia,49.901,16903.049,,7.264
Saudi Arabia,1972,6472756.000,Asia,53.886,24837.429,110.300,7.299
Saudi Arabia,1977,8128505.000,Asia,58.690,34167.763,83.400,7.299
Saudi Arabia,1982,11254672.000,Asia,63.012,33693.175,63.100,7.050
Saudi Arabia,1987,14619745.000,Asia,66.295,21198.261,45.200,6.331
Saudi Arabia,1992,16945857.000,Asia,68.768,24841.618,30.300,5.522
Saudi Arabia,1997,21229759.000,Asia,70.533,20586.690,22.100,4.594
Saudi Arabia,2002,24501530.000,Asia,71.626,19014.541,18.200,3.634
Saudi Arabia,2007,27601038.000,Asia,72.777,21654.832,16.000,3.050
Senegal,1952,2755589.000,Africa,37.278,1450.357,138.100,6.544
Senegal,1957,3054547.000,Africa,39.329,1567.653,128.800,6.812
Senegal,1962,3430243.000,Africa,41.454,1654.989,126.000,7.036
Senegal,1967,3965841.000,Africa,43.563,1612.405,124.700,7.227
Senegal,1972,4588696.000,Africa,45.815,1597.712,117.500,7.405
Senegal,1977,5260855.000,Africa,48.879,1561.769,100.700,7.461
Senegal,1982,6147783.000,Africa,52.379,1518.480,87.400,7.284
Senegal,1987,7171347.000,Africa,55.769,1441.721,75.500,6.925
Senegal,1992,8307920.000,Africa,58.196,1367.899,69.600,6.404
Senegal,1997,9535314.000,Africa,60.187,1392.368,71.200,5.837
Senegal,2002,10870037.000,Africa,61.600,1519.635,63.900,5.413
Senegal,2007,12267493.000,Africa,63.062,1712.472,51.900,5.140
Serbia,1952,6860147.000,Europe,57.996,3581.459,,3.272
Serbia,1957,7271135.000,Europe,61.685,4981.091,,2.782
Serbia,1962,7616060.000,Europe,64.531,6289.629,,2.570
Serbia,1967,7971222.000,Europe,66.914,7991.707,,2.440
Serbia,1972,8313288.000,Europe,68.700,10522.067,,2.366
Serbia,1977,8686367.000,Europe,70.300,12980.670,,2.366
Serbia,1982,9032824.000,Europe,70.162,15181.093,,2.334
Serbia,1987,9230783.000,Europe,71.218,15870.879,31.100,2.238
Serbia,1992,9826397.000,Europe,71.659,9325.068,20.900,1.996
Serbia,1997,10336594.000,Europe,72.232,7914.320,13.300,1.761
Serbia,2002,10111559.000,Europe,73.213,7236.075,10.100,1.568
Serbia,2007,10150265.000,Europe,74.002,9786.535,7.100,1.424
Sierra Leone,1952,2143249.000,Africa,30.331,879.788,,5.744
Sierra Leone,1957,2295678.000,Africa,31.570,1004.484,229.800,5.887
Sierra Leone,1962,2467895.000,Africa,32.767,1116.640,217.500,6.158
Sierra Leone,1967,2662190.000,Africa,34.113,1206.043,200.800,6.519
Sierra Leone,1972,2879013.000,Africa,35.400,1353.760,185.200,6.798
Sierra Leone,1977,3140897.000,Africa,36.788,1348.285,173.200,7.013
Sierra Leone,1982,3464522.000,Africa,38.445,1465.011,164.100,7.025
Sierra Leone,1987,3868905.000,Africa,40.006,1294.448,158.300,6.753
Sierra Leone,1992,4260884.000,Africa,38.333,1068.696,155.700,6.385
Sierra Leone,1997,4578212.000,Africa,39.897,574.648,150.100,6.098
Sierra Leone,2002,5359092.000,Africa,41.012,699.490,137.700,5.759
Sierra Leone,2007,6144562.000,Africa,42.568,862.541,120.500,5.232
Singapore,1952,1127000.000,Asia,60.396,2315.138,70.000,6.620
Singapore,1957,1445929.000,Asia,63.179,2843.104,44.100,6.415
Singapore,1962,1750200.000,Asia,65.798,3674.736,30.800,5.270
Singapore,1967,1977600.000,Asia,67.946,4977.419,25.300,3.815
Singapore,1972,2152400.000,Asia,69.521,8597.756,19.600,2.836
Singapore,1977,2325300.000,Asia,70.795,11210.089,12.300,1.945
Singapore,1982,2651869.000,Asia,71.760,15169.161,10.700,1.740
Singapore,1987,2794552.000,Asia,73.560,18861.531,7.900,1.620
Singapore,1992,3235865.000,Asia,75.788,24769.891,5.000,1.720
Singapore,1997,3802309.000,Asia,77.158,33519.477,3.800,1.610
Singapore,2002,4197776.000,Asia,78.770,36023.105,2.600,1.370
Singapore,2007,4553009.000,Asia,79.972,47143.180,2.300,1.290
Slovak Republic,1952,3558137.000,Europe,64.360,5074.659,,3.527
Slovak Republic,1957,3844277.000,Europe,67.450,6093.263,,3.273
Slovak Republic,1962,4237384.000,Europe,70.330,7481.108,,2.937
Slovak Republic,1967,4442238.000,Europe,70.980,8412.902,,2.582
Slovak Republic,1972,4593433.000,Europe,70.350,9674.168,,2.497
Slovak Republic,1977,4827803.000,Europe,70.450,10922.664,,2.465
Slovak Republic,1982,5048043.000,Europe,70.800,11348.546,22.200,2.304
Slovak Republic,1987,5199318.000,Europe,71.080,12037.268,17.700,2.166
Slovak Republic,1992,5302888.000,Europe,71.380,9498.468,14.300,1.895
Slovak Republic,1997,5383010.000,Europe,72.710,12126.231,11.600,1.458
Slovak Republic,2002,5410052.000,Europe,73.800,13638.778,9.500,1.227
Slovak Republic,2007,5447502.000,Europe,74.663,18678.314,7.800,1.286
Slovenia,1952,1489518.000,Europe,65.570,4215.042,,2.610
Slovenia,1957,1533070.000,Europe,67.850,5862.277,,2.357
Slovenia,1962,1582962.000,Europe,69.150,7402.303,,2.330
Slovenia,1967,1646912.000,Europe,69.180,9405.489,,2.326
Slovenia,1972,1694510.000,Europe,69.820,12383.486,,2.239
Slovenia,1977,1746919.000,Europe,70.970,15277.030,,2.172
Slovenia,1982,1861252.000,Europe,71.063,17866.722,14.600,1.915
Slovenia,1987,1945870.000,Europe,72.250,18678.535,10.800,1.631
Slovenia,1992,1999210.000,Europe,73.640,14214.717,7.700,1.381
Slovenia,1997,2011612.000,Europe,75.130,17161.107,5.400,1.247
Slovenia,2002,2011497.000,Europe,76.660,20660.019,4.100,1.230
Slovenia,2007,2009245.000,Europe,77.926,25768.258,3.200,1.401
Somalia,1952,2526994.000,Africa,32.978,1135.750,,7.250
Somalia,1957,2780415.000,Africa,34.977,1258.147,,7.250
Somalia,1962,3080153.000,Africa,36.981,1369.488,,7.255
Somalia,1967,3428839.000,Africa,38.977,1284.733,,7.248
Somalia,1972,3840161.000,Africa,40.973,1254.576,,7.118
Somalia,1977,4353666.000,Africa,41.974,1450.993,,7.005
Somalia,1982,5828892.000,Africa,42.955,1176.807,115.900,7.053
Somalia,1987,6921858.000,Africa,44.501,1093.245,110.900,7.237
Somalia,1992,6099799.000,Africa,39.658,926.960,105.800,7.512
Somalia,1997,6633514.000,Africa,43.795,930.596,105.300,7.687
Somalia,2002,7753310.000,Africa,45.936,882.082,105.300,7.495
Somalia,2007,9118773.000,Africa,48.159,926.141,103.900,7.140
South Africa,1952,14264935.000,Africa,45.009,4725.296,,6.310
South Africa,1957,16151549.000,Africa,47.985,5487.104,,6.220
South Africa,1962,18356657.000,Africa,49.951,5768.730,,6.103
South Africa,1967,20997321.000,Africa,51.927,7114.478,,5.765
South Africa,1972,23935810.000,Africa,53.696,7765.963,,5.482
South Africa,1977,27129932.000,Africa,55.527,8028.651,78.600,5.064
South Africa,1982,31140029.000,Africa,58.161,8568.266,62.200,4.602
South Africa,1987,35933379.000,Africa,60.834,7825.823,51.400,4.052
South Africa,1992,39964159.000,Africa,61.888,7225.069,46.400,3.408
South Africa,1997,42835005.000,Africa,60.236,7479.188,50.900,2.983
South Africa,2002,44433622.000,Africa,53.365,7710.946,54.700,2.801
South Africa,2007,43997828.000,Africa,49.339,9269.658,48.600,2.580
Spain,1952,28549870.000,Europe,64.940,3834.035,73.000,2.512
Spain,1957,29841614.000,Europe,66.660,4564.802,57.400,2.688
Spain,1962,31158061.000,Europe,69.690,5693.844,41.700,2.802
Spain,1967,32850275.000,Europe,71.440,7993.512,32.100,2.851
Spain,1972,34513161.000,Europe,73.060,10638.751,22.600,2.860
Spain,1977,36439000.000,Europe,74.390,13236.921,19.700,2.587
Spain,1982,37983310.000,Europe,76.300,13926.170,13.200,1.960
Spain,1987,38880702.000,Europe,76.900,15764.983,10.400,1.487
Spain,1992,39549438.000,Europe,77.570,18603.065,8.500,1.280
Spain,1997,39855442.000,Europe,78.770,20445.299,6.100,1.195
Spain,2002,40152517.000,Europe,79.780,24835.472,5.200,1.271
Spain,2007,40448191.000,Europe,80.941,28821.064,4.400,1.397
Sri Lanka,1952,7982342.000,Asia,57.593,1083.532,92.600,5.898
Sri Lanka,1957,9128546.000,Asia,61.456,1072.547,81.800,5.825
Sri Lanka,1962,10421936.000,Asia,62.192,1074.472,67.100,5.299
Sri Lanka,1967,11737396.000,Asia,64.266,1135.514,57.000,4.734
Sri Lanka,1972,13016733.000,Asia,65.042,1213.396,51.900,4.083
Sri Lanka,1977,14116836.000,Asia,65.949,1348.776,45.600,3.633
Sri Lanka,1982,15410151.000,Asia,68.757,1648.080,34.100,3.223
Sri Lanka,1987,16495304.000,Asia,69.011,1876.767,20.500,2.703
Sri Lanka,1992,17587060.000,Asia,70.379,2153.739,18.200,2.390
Sri Lanka,1997,18698655.000,Asia,70.457,2664.477,16.000,2.251
Sri Lanka,2002,19576783.000,Asia,70.815,3015.379,13.200,2.252
Sri Lanka,2007,20378239.000,Asia,72.396,3970.095,10.700,2.311
Sudan,1952,8504667.000,Africa,38.635,1615.991,,6.652
Sudan,1957,9753392.000,Africa,39.624,1770.337,112.900,6.645
Sudan,1962,11183227.000,Africa,40.870,1959.594,104.100,6.737
Sudan,1967,12716129.000,Africa,42.858,1687.998,97.400,6.850
Sudan,1972,14597019.000,Africa,45.083,1659.653,93.400,6.910
Sudan,1977,17104986.000,Africa,47.800,2202.988,89.800,6.919
Sudan,1982,20367053.000,Africa,50.338,1895.544,86.700,6.674
Sudan,1987,24725960.000,Africa,51.744,1507.819,82.800,6.338
Sudan,1992,28227588.000,Africa,53.556,1492.197,77.900,6.028
Sudan,1997,32160729.000,Africa,55.373,1632.211,72.300,5.672
Sudan,2002,37090298.000,Africa,56.369,1993.398,64.600,5.287
Sudan,2007,42292929.000,Africa,58.556,2602.395,57.100,4.873
Swaziland,1952,290243.000,Africa,41.407,1148.377,155.900,6.701
Swaziland,1957,326741.000,Africa,43.424,1244.708,147.000,6.696
Swaziland,1962,370006.000,Africa,44.992,1856.182,138.100,6.745
Swaziland,1967,420690.000,Africa,46.633,2613.102,126.500,6.841
Swaziland,1972,480105.000,Africa,49.552,3364.837,113.400,6.870
Swaziland,1977,551425.000,Africa,52.537,3781.411,93.900,6.761
Swaziland,1982,649901.000,Africa,55.561,3895.384,76.500,6.573
Swaziland,1987,779348.000,Africa,57.678,3984.840,59.400,6.180
Swaziland,1992,962344.000,Africa,58.474,3553.022,58.600,5.392
Swaziland,1997,1054486.000,Africa,54.289,3876.768,76.000,4.564
Swaziland,2002,1130269.000,Africa,43.869,4128.117,85.900,4.046
Swaziland,2007,1133066.000,Africa,39.613,4513.481,74.700,3.761
Sweden,1952,7124673.000,Europe,71.860,8527.845,20.000,2.238
Sweden,1957,7363802.000,Europe,72.490,9911.878,17.100,2.304
Sweden,1962,7561588.000,Europe,73.370,12329.442,15.600,2.255
Sweden,1967,7867931.000,Europe,74.160,15258.297,12.600,2.267
Sweden,1972,8122293.000,Europe,74.720,17832.025,10.400,1.913
Sweden,1977,8251648.000,Europe,75.440,18855.725,8.000,1.646
Sweden,1982,8325260.000,Europe,76.420,20667.381,6.800,1.627
Sweden,1987,8421403.000,Europe,77.190,23586.929,6.200,1.844
Sweden,1992,8718867.000,Europe,78.160,23880.017,5.100,2.077
Sweden,1997,8897619.000,Europe,79.390,25266.595,3.600,1.528
Sweden,2002,8954175.000,Europe,80.040,29341.631,3.300,1.665
Sweden,2007,9031088.000,Europe,80.884,33859.748,2.700,1.892
Switzerland,1952,4815000.000,Europe,69.620,14734.233,29.100,2.303
Switzerland,1957,5126000.000,Europe,70.560,17909.490,23.600,2.392
Switzerland,1962,5666000.000,Europe,71.320,20431.093,20.700,2.575
Switzerland,1967,6063000.000,Europe,72.770,22966.144,16.900,2.397
Switzerland,1972,6401400.000,Europe,73.780,27195.113,13.600,1.923
Switzerland,1977,6316424.000,Europe,75.390,26982.291,9.800,1.565
Switzerland,1982,6468126.000,Europe,76.210,28397.715,7.800,1.520
Switzerland,1987,6649942.000,Europe,77.410,30281.705,7.100,1.545
Switzerland,1992,6995447.000,Europe,78.030,31871.530,6.100,1.539
Switzerland,1997,7193761.000,Europe,79.370,32135.323,4.900,1.487
Switzerland,2002,7361757.000,Europe,80.620,34480.958,4.600,1.418
Switzerland,2007,7554661.000,Europe,81.701,37506.419,4.100,1.457
Syria,1952,3661549.000,Asia,45.883,1643.485,179.300,7.212
Syria,1957,4149908.000,Asia,48.284,2117.235,142.400,7.365
Syria,1962,4834621.000,Asia,50.305,2193.037,110.600,7.522
Syria,1967,5680812.000,Asia,53.655,1881.924,87.400,7.572
Syria,1972,6701172.000,Asia,57.296,2571.423,68.200,7.556
Syria,1977,7932503.000,Asia,61.195,3195.485,53.900,7.359
Syria,1982,9410494.000,Asia,64.590,3761.838,42.700,6.843
Syria,1987,11242847.000,Asia,66.974,3116.774,34.300,5.963
Syria,1992,13219062.000,Asia,69.249,3340.543,28.000,4.925
Syria,1997,15081016.000,Asia,71.527,4014.239,22.600,4.282
Syria,2002,17155814.000,Asia,73.053,4090.925,18.200,3.724
Syria,2007,19314747.000,Asia,74.143,4184.548,14.800,3.237
Taiwan,1952,8550362.000,Asia,58.500,1206.948,35.000,6.380
Taiwan,1957,10164215.000,Asia,62.400,1507.861,36.000,6.326
Taiwan,1962,11918938.000,Asia,65.200,1822.879,28.000,5.436
Taiwan,1967,13648692.000,Asia,67.500,2643.859,21.000,4.598
Taiwan,1972,15226039.000,Asia,69.390,4062.524,14.000,3.586
Taiwan,1977,16785196.000,Asia,70.590,5596.520,11.000,2.902
Taiwan,1982,18501390.000,Asia,72.160,7426.355,8.000,2.320
Taiwan,1987,19757799.000,Asia,73.400,11054.562,5.000,1.700
Taiwan,1992,20686918.000,Asia,74.260,15215.658,5.000,1.730
Taiwan,1997,21628605.000,Asia,75.250,20206.821,7.000,1.770
Taiwan,2002,22454239.000,Asia,76.990,23235.423,6.000,1.340
Taiwan,2007,23174294.000,Asia,78.400,28718.277,,1.100
Tanzania,1952,8322925.000,Africa,41.215,716.650,153.200,6.733
Tanzania,1957,9452826.000,Africa,42.974,698.536,147.800,6.798
Tanzania,1962,10863958.000,Africa,44.246,722.004,141.900,6.804
Tanzania,1967,12607312.000,Africa,45.757,848.219,133.500,6.791
Tanzania,1972,14706593.000,Africa,47.620,915.985,124.000,6.761
Tanzania,1977,17129565.000,Africa,49.919,962.492,114.000,6.730
Tanzania,1982,19844382.000,Africa,50.608,874.243,107.600,6.580
Tanzania,1987,23040630.000,Africa,51.535,831.822,104.200,6.379
Tanzania,1992,26605473.000,Africa,50.440,825.682,98.900,6.081
Tanzania,1997,30686889.000,Africa,48.466,789.186,91.400,5.780
Tanzania,2002,34593779.000,Africa,49.651,899.074,71.400,5.666
Tanzania,2007,38139640.000,Africa,52.517,1107.482,51.500,5.585
Thailand,1952,21289402.000,Asia,50.848,757.797,131.800,6.137
Thailand,1957,25041917.000,Asia,53.630,793.577,112.300,6.143
Thailand,1962,29263397.000,Asia,56.061,1002.199,95.800,6.155
Thailand,1967,34024249.000,Asia,58.285,1295.461,80.800,6.009
Thailand,1972,39276153.000,Asia,60.405,1524.359,65.800,5.181
Thailand,1977,44148285.000,Asia,62.494,1961.225,52.900,4.030
Thailand,1982,48827160.000,Asia,64.597,2393.220,43.400,3.024
Thailand,1987,52910342.000,Asia,66.084,2982.654,35.100,2.346
Thailand,1992,56667095.000,Asia,67.298,4616.897,27.300,2.003
Thailand,1997,60216677.000,Asia,67.521,5852.625,21.700,1.784
Thailand,2002,62806748.000,Asia,68.564,5913.188,17.500,1.615
Thailand,2007,65068149.000,Asia,70.616,7458.396,14.000,1.496
Togo,1952,1219113.000,Africa,38.596,859.809,186.900,6.328
Togo,1957,1357445.000,Africa,41.208,925.908,171.500,6.404
Togo,1962,1528098.000,Africa,43.922,1067.535,156.400,6.622
Togo,1967,1735550.000,Africa,46.769,1477.597,141.800,6.911
Togo,1972,2056351.000,Africa,49.759,1649.660,127.200,7.182
Togo,1977,2308582.000,Africa,52.887,1532.777,114.100,7.284
Togo,1982,2644765.000,Africa,55.471,1344.578,102.700,7.099
Togo,1987,3154264.000,Africa,56.941,1202.201,94.000,6.679
Togo,1992,3747553.000,Africa,58.061,1034.299,87.900,6.081
Togo,1997,4320890.000,Africa,58.390,982.287,81.200,5.524
Togo,2002,4977378.000,Africa,57.561,886.221,72.600,5.166
Togo,2007,5701579.000,Africa,58.420,882.970,64.100,4.918
Trinidad and Tobago,1952,662850.000,Americas,59.100,3023.272,73.373,5.294
Trinidad and Tobago,1957,764900.000,Americas,61.800,4100.393,62.500,5.344
Trinidad and Tobago,1962,887498.000,Americas,64.900,4997.524,53.100,5.047
Trinidad and Tobago,1967,960155.000,Americas,65.400,5621.368,46.700,3.985
Trinidad and Tobago,1972,975199.000,Americas,65.900,6619.551,42.200,3.432
Trinidad and Tobago,1977,1039009.000,Americas,68.300,7899.554,37.400,3.273
Trinidad and Tobago,1982,1116479.000,Americas,68.832,9119.529,32.300,3.261
Trinidad and Tobago,1987,1191336.000,Americas,69.582,7388.598,28.400,2.827
Trinidad and Tobago,1992,1183669.000,Americas,69.862,7370.991,26.200,2.231
Trinidad and Tobago,1997,1138101.000,Americas,69.465,8792.573,25.500,1.843
Trinidad and Tobago,2002,1101832.000,Americas,68.976,11460.600,25.100,1.744
Trinidad and Tobago,2007,1056608.000,Americas,69.819,18008.509,22.800,1.788
Tunisia,1952,3647735.000,Africa,44.600,1468.476,,6.730
Tunisia,1957,3950849.000,Africa,47.100,1395.232,,6.874
Tunisia,1962,4286552.000,Africa,49.579,1660.303,178.700,7.118
Tunisia,1967,4786986.000,Africa,52.053,1932.360,141.400,6.869
Tunisia,1972,5303507.000,Africa,55.602,2753.286,110.900,6.160
Tunisia,1977,6005061.000,Africa,59.837,3120.877,83.200,5.706
Tunisia,1982,6734098.000,Africa,64.048,3560.233,62.200,5.015
Tunisia,1987,7724976.000,Africa,66.894,3810.419,49.500,4.077
Tunisia,1992,8523077.000,Africa,70.001,4332.720,41.200,3.188
Tunisia,1997,9231669.000,Africa,71.973,4876.799,31.900,2.389
Tunisia,2002,9770575.000,Africa,73.042,5722.896,23.300,2.041
Tunisia,2007,10276158.000,Africa,73.923,7092.923,17.500,2.038
Turkey,1952,22235677.000,Europe,43.585,1969.101,167.140,6.636
Turkey,1957,25670939.000,Europe,48.079,2218.754,177.800,6.459
Turkey,1962,29788695.000,Europe,52.098,2322.870,157.100,6.175
Turkey,1967,33411317.000,Europe,54.336,2826.356,136.600,5.797
Turkey,1972,37492953.000,Europe,57.005,3450.696,119.300,5.375
Turkey,1977,42404033.000,Europe,59.507,4269.122,101.500,4.738
Turkey,1982,47328791.000,Europe,61.036,4241.356,82.600,4.114
Turkey,1987,52881328.000,Europe,63.108,5089.044,64.800,3.427
Turkey,1992,58179144.000,Europe,66.146,5678.348,50.500,2.906
Turkey,1997,63047647.000,Europe,68.835,6601.430,38.500,2.609
Turkey,2002,67308928.000,Europe,70.845,6508.086,28.300,2.356
Turkey,2007,71158647.000,Europe,71.777,8458.276,20.200,2.173
Uganda,1952,5824797.000,Africa,39.978,734.753,,6.896
Uganda,1957,6675501.000,Africa,42.571,774.371,141.500,6.944
Uganda,1962,7688797.000,Africa,45.344,767.272,127.300,7.040
Uganda,1967,8900294.000,Africa,48.051,908.919,117.200,7.113
Uganda,1972,10190285.000,Africa,51.016,950.736,113.700,7.107
Uganda,1977,11457758.000,Africa,50.350,843.733,123.300,7.099
Uganda,1982,12939400.000,Africa,49.849,682.266,125.000,7.101
Uganda,1987,15283050.000,Africa,51.509,617.724,114.700,7.102
Uganda,1992,18252190.000,Africa,48.825,644.171,106.800,7.071
Uganda,1997,21210254.000,Africa,44.578,816.559,98.100,6.967
Uganda,2002,24739869.000,Africa,47.813,927.721,81.600,6.772
Uganda,2007,29170398.000,Africa,51.542,1056.380,59.200,6.425
United Kingdom,1952,50430000.000,Europe,69.180,9979.508,29.000,2.148
United Kingdom,1957,51430000.000,Europe,70.420,11283.178,24.100,2.477
United Kingdom,1962,53292000.000,Europe,70.760,12477.177,22.000,2.785
United Kingdom,1967,54959000.000,Europe,71.360,14142.851,19.100,2.613
United Kingdom,1972,56079000.000,Europe,72.010,15895.116,17.200,2.074
United Kingdom,1977,56179000.000,Europe,72.760,17428.748,14.100,1.744
United Kingdom,1982,56339704.000,Europe,74.040,18232.425,10.800,1.757
United Kingdom,1987,56981620.000,Europe,75.007,21664.788,9.200,1.827
United Kingdom,1992,57866349.000,Europe,76.420,22705.093,7.000,1.789
United Kingdom,1997,58808266.000,Europe,77.218,26074.531,5.800,1.728
United Kingdom,2002,59912431.000,Europe,78.471,29478.999,5.300,1.674
United Kingdom,2007,60776238.000,Europe,79.425,33203.261,4.900,1.841
United States,1952,157553000.000,Americas,68.440,13990.482,30.700,3.302
United States,1957,171984000.000,Americas,69.490,14847.127,27.300,3.738
United States,1962,186538000.000,Americas,70.210,16173.146,24.900,3.481
United States,1967,198712000.000,Americas,70.760,19530.366,22.000,2.564
United States,1972,209896000.000,Americas,71.340,21806.036,18.300,2.008
United States,1977,220239000.000,Americas,73.380,24072.632,14.500,1.783
United States,1982,232187835.000,Americas,74.650,25009.559,11.700,1.814
United States,1987,242803533.000,Americas,75.020,29884.350,10.200,1.865
United States,1992,256894189.000,Americas,76.090,32003.932,8.800,2.043
